"","siteID","diet","totalcount","routeID","easting","northing"
"8270","511_01","Vertebrates",2,511,495542,3581000
"8271","511_02","Foliage arthropods",24,511,495239,3580929
"8272","511_02","Ground arthropods",42,511,495239,3580929
"8273","511_02","Nectar",2,511,495239,3580929
"8274","511_02","Aerial arthropods",43,511,495239,3580929
"8275","511_02","Seeds",405,511,495239,3580929
"8276","511_02","Trunk arthropods",124,511,495239,3580929
"8277","511_02","Vertebrates",3,511,495239,3580929
"8278","511_02","Omnivorous",20,511,495239,3580929
"8279","511_TA","Foliage arthropods",53,511,495359,3580975
"8280","511_TA","Fruits",1,511,495359,3580975
"8281","511_TA","Ground arthropods",97,511,495359,3580975
"8282","511_TA","Aerial arthropods",107,511,495359,3580975
"8283","511_TA","Omnivorous",24,511,495359,3580975
"8284","511_TA","Seeds",690,511,495359,3580975
"8285","511_TA","Trunk arthropods",180,511,495359,3580975
"8286","511_TA","Vertebrates",2,511,495359,3580975
"8287","511_TA","Nectar",3,511,495359,3580975
"8288","511_TB","Aerial arthropods",28,511,495427,3580871
"8289","511_TB","Fruits",5,511,495427,3580871
"8290","511_TB","Ground arthropods",112,511,495427,3580871
"8291","511_TB","Omnivorous",23,511,495427,3580871
"8292","511_TB","Foliage arthropods",63,511,495427,3580871
"8293","511_TB","Trunk arthropods",130,511,495427,3580871
"8294","511_TB","Vertebrates",5,511,495427,3580871
"8295","511_TB","Seeds",666,511,495427,3580871
"8296","512_01","Aerial arthropods",47,512,519030,3568149
"8297","512_01","Fruits",34,512,519030,3568149
"8298","512_01","Ground arthropods",153,512,519030,3568149
"8299","512_01","Nectar",58,512,519030,3568149
"8300","512_01","Omnivorous",123,512,519030,3568149
"8301","512_01","Seeds",660,512,519030,3568149
"8302","512_01","Trunk arthropods",120,512,519030,3568149
"8303","512_01","Vertebrates",31,512,519030,3568149
"8304","512_01","Foliage arthropods",181,512,519030,3568149
"8305","512_02","Aerial arthropods",74,512,520604,3567350
"8306","512_02","Fruits",41,512,520604,3567350
"8307","512_02","Ground arthropods",193,512,520604,3567350
"8308","512_02","Nectar",35,512,520604,3567350
"8309","512_02","Foliage arthropods",165,512,520604,3567350
"8310","512_02","Seeds",685,512,520604,3567350
"8311","512_02","Trunk arthropods",112,512,520604,3567350
"8312","512_02","Vertebrates",61,512,520604,3567350
"8313","512_02","Omnivorous",137,512,520604,3567350
"8314","512_03","Aerial arthropods",28,512,520264,3567271
"8315","512_03","Fruits",44,512,520264,3567271
"8316","512_03","Ground arthropods",214,512,520264,3567271
"8317","512_03","Nectar",33,512,520264,3567271
"8318","512_03","Foliage arthropods",168,512,520264,3567271
"8319","512_03","Seeds",618,512,520264,3567271
"8320","512_03","Trunk arthropods",141,512,520264,3567271
"8321","512_03","Vertebrates",54,512,520264,3567271
"8322","512_03","Omnivorous",64,512,520264,3567271
"8323","512_04","Foliage arthropods",150,512,520174,3567430
"8324","512_04","Fruits",28,512,520174,3567430
"8325","512_04","Ground arthropods",139,512,520174,3567430
"8326","512_04","Nectar",32,512,520174,3567430
"8327","512_04","Omnivorous",38,512,520174,3567430
"8328","512_04","Seeds",441,512,520174,3567430
"8329","512_04","Trunk arthropods",129,512,520174,3567430
"8330","512_04","Vertebrates",34,512,520174,3567430
"8331","512_04","Aerial arthropods",20,512,520174,3567430
"8332","512_05","Aerial arthropods",420,512,519769,3567931
"8333","512_05","Foliage arthropods",119,512,519769,3567931
"8334","512_05","Fruits",59,512,519769,3567931
"8335","512_05","Nectar",24,512,519769,3567931
"8336","512_05","Omnivorous",341,512,519769,3567931
"8337","512_05","Seeds",615,512,519769,3567931
"8338","512_05","Ground arthropods",173,512,519769,3567931
"8339","512_05","Vertebrates",32,512,519769,3567931
"8340","512_05","Trunk arthropods",110,512,519769,3567931
"8341","512_06","Aerial arthropods",5,512,519029,3568150
"8342","512_06","Foliage arthropods",10,512,519029,3568150
"8343","512_06","Ground arthropods",1,512,519029,3568150
"8344","512_06","Omnivorous",1,512,519029,3568150
"8345","512_06","Seeds",9,512,519029,3568150
"8346","512_06","Trunk arthropods",1,512,519029,3568150
"8347","512_06","Nectar",4,512,519029,3568150
"8348","512_T1","Foliage arthropods",372,512,521075,3567611
"8349","512_T1","Fruits",44,512,521075,3567611
"8350","512_T1","Ground arthropods",450,512,521075,3567611
"8351","512_T1","Aerial arthropods",74,512,521075,3567611
"8352","512_T1","Omnivorous",52,512,521075,3567611
"8353","512_T1","Seeds",799,512,521075,3567611
"8354","512_T1","Trunk arthropods",113,512,521075,3567611
"8355","512_T1","Vertebrates",42,512,521075,3567611
"8356","512_T1","Nectar",24,512,521075,3567611
"8357","512_T2","Foliage arthropods",261,512,521450,3566905
"8358","512_T2","Fruits",20,512,521450,3566905
"8359","512_T2","Ground arthropods",390,512,521450,3566905
"8360","512_T2","Aerial arthropods",25,512,521450,3566905
"8361","512_T2","Omnivorous",148,512,521450,3566905
"8362","512_T2","Seeds",808,512,521450,3566905
"8363","512_T2","Trunk arthropods",66,512,521450,3566905
"8364","512_T2","Nectar",79,512,521450,3566905
"8365","512_T2","Vertebrates",81,512,521450,3566905
"8366","512_T3","Foliage arthropods",283,512,521025,3566861
"8367","512_T3","Fruits",61,512,521025,3566861
"8368","512_T3","Ground arthropods",651,512,521025,3566861
"8369","512_T3","Nectar",65,512,521025,3566861
"8370","512_T3","Omnivorous",159,512,521025,3566861
"8371","512_T3","Seeds",901,512,521025,3566861
"8372","512_T3","Trunk arthropods",118,512,521025,3566861
"8373","512_T3","Vertebrates",55,512,521025,3566861
"8374","512_T3","Aerial arthropods",45,512,521025,3566861
"8375","512_T4","Foliage arthropods",343,512,520487,3567122
"8376","512_T4","Fruits",52,512,520487,3567122
"8377","512_T4","Ground arthropods",494,512,520487,3567122
"8378","512_T4","Aerial arthropods",38,512,520487,3567122
"8379","512_T4","Omnivorous",70,512,520487,3567122
"8380","512_T4","Seeds",787,512,520487,3567122
"8381","512_T4","Trunk arthropods",125,512,520487,3567122
"8382","512_T4","Vertebrates",50,512,520487,3567122
"8383","512_T4","Nectar",85,512,520487,3567122
"8384","512_T5","Foliage arthropods",387,512,519955,3567696
"8385","512_T5","Fruits",37,512,519955,3567696
"8386","512_T5","Ground arthropods",196,512,519955,3567696
"8387","512_T5","Aerial arthropods",41,512,519955,3567696
"8388","512_T5","Omnivorous",72,512,519955,3567696
"8389","512_T5","Seeds",834,512,519955,3567696
"8390","512_T5","Trunk arthropods",146,512,519955,3567696
"8391","512_T5","Nectar",66,512,519955,3567696
"8392","512_T5","Vertebrates",50,512,519955,3567696
"8393","512_T6","Foliage arthropods",233,512,519193,3568182
"8394","512_T6","Fruits",52,512,519193,3568182
"8395","512_T6","Ground arthropods",1106,512,519193,3568182
"8396","512_T6","Aerial arthropods",183,512,519193,3568182
"8397","512_T6","Omnivorous",257,512,519193,3568182
"8398","512_T6","Seeds",1467,512,519193,3568182
"8399","512_T6","Trunk arthropods",133,512,519193,3568182
"8400","512_T6","Nectar",72,512,519193,3568182
"8401","512_T6","Vertebrates",67,512,519193,3568182
"8402","512_T7","Aerial arthropods",72,512,518370,3568128
"8403","512_T7","Foliage arthropods",254,512,518370,3568128
"8404","512_T7","Fruits",71,512,518370,3568128
"8405","512_T7","Nectar",80,512,518370,3568128
"8406","512_T7","Omnivorous",180,512,518370,3568128
"8407","512_T7","Seeds",1235,512,518370,3568128
"8408","512_T7","Trunk arthropods",161,512,518370,3568128
"8409","512_T7","Vertebrates",74,512,518370,3568128
"8410","512_T7","Ground arthropods",1016,512,518370,3568128
"8411","513_01","Foliage arthropods",377,513,533851,3542593
"8412","513_01","Fruits",30,513,533851,3542593
"8413","513_01","Ground arthropods",233,513,533851,3542593
"8414","513_01","Aerial arthropods",139,513,533851,3542593
"8415","513_01","Omnivorous",39,513,533851,3542593
"8416","513_01","Seeds",194,513,533851,3542593
"8417","513_01","Trunk arthropods",47,513,533851,3542593
"8418","513_01","Nectar",17,513,533851,3542593
"8419","513_01","Vertebrates",45,513,533851,3542593
"8420","513_02","Ground arthropods",3,513,534058,3542384
"8421","513_02","Omnivorous",1,513,534058,3542384
"8422","513_02","Seeds",5,513,534058,3542384
"8423","513_02","Foliage arthropods",7,513,534058,3542384
"8424","513_02","Trunk arthropods",1,513,534058,3542384
"8425","513_03","Aerial arthropods",1,513,534336,3542280
"8426","513_03","Foliage arthropods",14,513,534336,3542280
"8427","513_03","Ground arthropods",2,513,534336,3542280
"8428","513_03","Trunk arthropods",1,513,534336,3542280
"8429","513_03","Omnivorous",1,513,534336,3542280
"8430","513_04","Foliage arthropods",8,513,534635,3542224
"8431","513_04","Ground arthropods",3,513,534635,3542224
"8432","513_04","Seeds",4,513,534635,3542224
"8433","513_04","Vertebrates",1,513,534635,3542224
"8434","513_04","Omnivorous",2,513,534635,3542224
"8435","513_05","Foliage arthropods",19,513,534900,3542098
"8436","513_05","Ground arthropods",1,513,534900,3542098
"8437","513_05","Seeds",2,513,534900,3542098
"8438","513_06","Aerial arthropods",1,513,535173,3541974
"8439","513_06","Foliage arthropods",10,513,535173,3541974
"8440","513_06","Ground arthropods",2,513,535173,3541974
"8441","513_06","Seeds",1,513,535173,3541974
"8442","513_07","Foliage arthropods",7,513,535464,3541924
"8443","513_07","Ground arthropods",1,513,535464,3541924
"8444","513_07","Seeds",19,513,535464,3541924
"8445","513_08","Ground arthropods",2,513,535757,3541931
"8446","513_08","Nectar",1,513,535757,3541931
"8447","513_08","Seeds",2,513,535757,3541931
"8448","513_08","Foliage arthropods",13,513,535757,3541931
"8449","513_09","Foliage arthropods",12,513,536055,3542025
"8450","513_09","Ground arthropods",2,513,536055,3542025
"8451","513_09","Omnivorous",2,513,536055,3542025
"8452","513_09","Seeds",1,513,536055,3542025
"8453","513_10","Aerial arthropods",3,513,536290,3541835
"8454","513_10","Foliage arthropods",13,513,536290,3541835
"8455","513_10","Ground arthropods",2,513,536290,3541835
"8456","513_10","Seeds",2,513,536290,3541835
"8457","513_10","Vertebrates",1,513,536290,3541835
"8458","513_10","Omnivorous",1,513,536290,3541835
"8459","516_01","Aerial arthropods",22,516,517347,3559509
"8460","516_01","Fruits",20,516,517347,3559509
"8461","516_01","Ground arthropods",114,516,517347,3559509
"8462","516_01","Nectar",12,516,517347,3559509
"8463","516_01","Omnivorous",24,516,517347,3559509
"8464","516_01","Seeds",348,516,517347,3559509
"8465","516_01","Trunk arthropods",31,516,517347,3559509
"8466","516_01","Vertebrates",3,516,517347,3559509
"8467","516_01","Foliage arthropods",72,516,517347,3559509
"8468","516_02","Aerial arthropods",15,516,517353,3559637
"8469","516_02","Fruits",18,516,517353,3559637
"8470","516_02","Ground arthropods",214,516,517353,3559637
"8471","516_02","Nectar",25,516,517353,3559637
"8472","516_02","Foliage arthropods",133,516,517353,3559637
"8473","516_02","Seeds",453,516,517353,3559637
"8474","516_02","Trunk arthropods",47,516,517353,3559637
"8475","516_02","Vertebrates",6,516,517353,3559637
"8476","516_02","Omnivorous",66,516,517353,3559637
"8477","516_03a","Aerial arthropods",29,516,517253,3559766
"8478","516_03a","Ground arthropods",2,516,517253,3559766
"8479","516_03a","Nectar",3,516,517253,3559766
"8480","516_03a","Omnivorous",1,516,517253,3559766
"8481","516_03a","Foliage arthropods",5,516,517253,3559766
"8482","516_03a","Trunk arthropods",1,516,517253,3559766
"8483","516_03a","Vertebrates",2,516,517253,3559766
"8484","516_03a","Seeds",9,516,517253,3559766
"8485","516_04","Aerial arthropods",14,516,517333,3559827
"8486","516_04","Fruits",8,516,517333,3559827
"8487","516_04","Ground arthropods",78,516,517333,3559827
"8488","516_04","Nectar",32,516,517333,3559827
"8489","516_04","Omnivorous",36,516,517333,3559827
"8490","516_04","Seeds",418,516,517333,3559827
"8491","516_04","Trunk arthropods",35,516,517333,3559827
"8492","516_04","Vertebrates",6,516,517333,3559827
"8493","516_04","Foliage arthropods",125,516,517333,3559827
"8494","516_05","Aerial arthropods",1,516,517265,3559973
"8495","516_05","Foliage arthropods",80,516,517265,3559973
"8496","516_05","Ground arthropods",88,516,517265,3559973
"8497","516_05","Nectar",18,516,517265,3559973
"8498","516_05","Omnivorous",29,516,517265,3559973
"8499","516_05","Fruits",12,516,517265,3559973
"8500","516_05","Trunk arthropods",39,516,517265,3559973
"8501","516_05","Vertebrates",1,516,517265,3559973
"8502","516_05","Seeds",510,516,517265,3559973
"8503","516_06","Aerial arthropods",13,516,517435,3559929
"8504","516_06","Foliage arthropods",72,516,517435,3559929
"8505","516_06","Ground arthropods",111,516,517435,3559929
"8506","516_06","Nectar",28,516,517435,3559929
"8507","516_06","Omnivorous",62,516,517435,3559929
"8508","516_06","Fruits",13,516,517435,3559929
"8509","516_06","Trunk arthropods",52,516,517435,3559929
"8510","516_06","Vertebrates",8,516,517435,3559929
"8511","516_06","Seeds",344,516,517435,3559929
"8512","517_01","Aerial arthropods",1,517,501638,3578057
"8513","517_01","Fruits",45,517,501638,3578057
"8514","517_01","Ground arthropods",102,517,501638,3578057
"8515","517_01","Nectar",32,517,501638,3578057
"8516","517_01","Omnivorous",19,517,501638,3578057
"8517","517_01","Seeds",1188,517,501638,3578057
"8518","517_01","Trunk arthropods",84,517,501638,3578057
"8519","517_01","Vertebrates",5,517,501638,3578057
"8520","517_01","Foliage arthropods",102,517,501638,3578057
"8521","517_02","Aerial arthropods",4,517,501721,3578311
"8522","517_02","Fruits",73,517,501721,3578311
"8523","517_02","Ground arthropods",102,517,501721,3578311
"8524","517_02","Nectar",16,517,501721,3578311
"8525","517_02","Foliage arthropods",109,517,501721,3578311
"8526","517_02","Seeds",800,517,501721,3578311
"8527","517_02","Trunk arthropods",116,517,501721,3578311
"8528","517_02","Vertebrates",14,517,501721,3578311
"8529","517_02","Omnivorous",31,517,501721,3578311
"8530","517_03","Aerial arthropods",1,517,501838,3578263
"8531","517_03","Foliage arthropods",40,517,501838,3578263
"8532","517_03","Ground arthropods",24,517,501838,3578263
"8533","517_03","Nectar",5,517,501838,3578263
"8534","517_03","Omnivorous",5,517,501838,3578263
"8535","517_03","Fruits",23,517,501838,3578263
"8536","517_03","Trunk arthropods",32,517,501838,3578263
"8537","517_03","Vertebrates",2,517,501838,3578263
"8538","517_03","Seeds",146,517,501838,3578263
"8539","517_03a","Aerial arthropods",1,517,501838,3577975
"8540","517_03a","Fruits",48,517,501838,3577975
"8541","517_03a","Ground arthropods",69,517,501838,3577975
"8542","517_03a","Nectar",24,517,501838,3577975
"8543","517_03a","Omnivorous",23,517,501838,3577975
"8544","517_03a","Seeds",491,517,501838,3577975
"8545","517_03a","Trunk arthropods",81,517,501838,3577975
"8546","517_03a","Vertebrates",3,517,501838,3577975
"8547","517_03a","Foliage arthropods",105,517,501838,3577975
"8548","517_04","Aerial arthropods",2,517,501939,3577975
"8549","517_04","Fruits",21,517,501939,3577975
"8550","517_04","Ground arthropods",72,517,501939,3577975
"8551","517_04","Nectar",63,517,501939,3577975
"8552","517_04","Foliage arthropods",117,517,501939,3577975
"8553","517_04","Seeds",876,517,501939,3577975
"8554","517_04","Trunk arthropods",31,517,501939,3577975
"8555","517_04","Vertebrates",6,517,501939,3577975
"8556","517_04","Omnivorous",23,517,501939,3577975
"8557","517_05","Aerial arthropods",2,517,501849,3578038
"8558","517_05","Fruits",24,517,501849,3578038
"8559","517_05","Ground arthropods",97,517,501849,3578038
"8560","517_05","Nectar",73,517,501849,3578038
"8561","517_05","Foliage arthropods",143,517,501849,3578038
"8562","517_05","Seeds",815,517,501849,3578038
"8563","517_05","Trunk arthropods",56,517,501849,3578038
"8564","517_05","Vertebrates",6,517,501849,3578038
"8565","517_05","Omnivorous",29,517,501849,3578038
"8566","517_06","Foliage arthropods",101,517,501714,3577912
"8567","517_06","Fruits",28,517,501714,3577912
"8568","517_06","Ground arthropods",81,517,501714,3577912
"8569","517_06","Nectar",43,517,501714,3577912
"8570","517_06","Omnivorous",30,517,501714,3577912
"8571","517_06","Seeds",882,517,501714,3577912
"8572","517_06","Trunk arthropods",99,517,501714,3577912
"8573","517_06","Vertebrates",10,517,501714,3577912
"8574","517_06","Aerial arthropods",2,517,501714,3577912
"8575","518_01","Aerial arthropods",161,518,497198,3572048
"8576","518_01","Foliage arthropods",58,518,497198,3572048
"8577","518_01","Nectar",5,518,497198,3572048
"8578","518_01","Omnivorous",89,518,497198,3572048
"8579","518_01","Seeds",140,518,497198,3572048
"8580","518_01","Ground arthropods",163,518,497198,3572048
"8581","518_01","Vertebrates",4,518,497198,3572048
"8582","518_01","Trunk arthropods",9,518,497198,3572048
"8583","518_02","Aerial arthropods",102,518,497129,3572159
"8584","518_02","Foliage arthropods",84,518,497129,3572159
"8585","518_02","Fruits",3,518,497129,3572159
"8586","518_02","Nectar",2,518,497129,3572159
"8587","518_02","Omnivorous",42,518,497129,3572159
"8588","518_02","Seeds",150,518,497129,3572159
"8589","518_02","Ground arthropods",115,518,497129,3572159
"8590","518_02","Vertebrates",9,518,497129,3572159
"8591","518_02","Trunk arthropods",11,518,497129,3572159
"8592","518_03","Aerial arthropods",45,518,497007,3572382
"8593","518_03","Foliage arthropods",92,518,497007,3572382
"8594","518_03","Nectar",5,518,497007,3572382
"8595","518_03","Omnivorous",19,518,497007,3572382
"8596","518_03","Seeds",132,518,497007,3572382
"8597","518_03","Trunk arthropods",5,518,497007,3572382
"8598","518_03","Vertebrates",8,518,497007,3572382
"8599","518_03","Ground arthropods",100,518,497007,3572382
"8600","518_04","Aerial arthropods",82,518,496753,3572444
"8601","518_04","Foliage arthropods",133,518,496753,3572444
"8602","518_04","Ground arthropods",147,518,496753,3572444
"8603","518_04","Omnivorous",14,518,496753,3572444
"8604","518_04","Seeds",161,518,496753,3572444
"8605","518_04","Trunk arthropods",11,518,496753,3572444
"8606","518_04","Nectar",9,518,496753,3572444
"8607","518_04","Vertebrates",15,518,496753,3572444
"8608","518_05","Foliage arthropods",114,518,496609,3572604
"8609","518_05","Ground arthropods",133,518,496609,3572604
"8610","518_05","Omnivorous",4,518,496609,3572604
"8611","518_05","Seeds",144,518,496609,3572604
"8612","518_05","Trunk arthropods",8,518,496609,3572604
"8613","518_05","Vertebrates",2,518,496609,3572604
"8614","518_05","Aerial arthropods",41,518,496609,3572604
"8615","518_06","Aerial arthropods",320,518,496430,3572891
"8616","518_06","Foliage arthropods",107,518,496430,3572891
"8617","518_06","Ground arthropods",144,518,496430,3572891
"8618","518_06","Nectar",1,518,496430,3572891
"8619","518_06","Omnivorous",10,518,496430,3572891
"8620","518_06","Fruits",1,518,496430,3572891
"8621","518_06","Trunk arthropods",8,518,496430,3572891
"8622","518_06","Vertebrates",11,518,496430,3572891
"8623","518_06","Seeds",191,518,496430,3572891
"8624","518_07","Aerial arthropods",32,518,496876,3571770
"8625","518_07","Foliage arthropods",21,518,496876,3571770
"8626","518_07","Omnivorous",261,518,496876,3571770
"8627","518_07","Seeds",110,518,496876,3571770
"8628","518_07","Trunk arthropods",9,518,496876,3571770
"8629","518_07","Ground arthropods",98,518,496876,3571770
"8630","518_07","Vertebrates",4,518,496876,3571770
"8631","518_08","Aerial arthropods",36,518,497011,3571862
"8632","518_08","Foliage arthropods",9,518,497011,3571862
"8633","518_08","Ground arthropods",60,518,497011,3571862
"8634","518_08","Omnivorous",323,518,497011,3571862
"8635","518_08","Seeds",201,518,497011,3571862
"8636","518_08","Trunk arthropods",22,518,497011,3571862
"8637","518_08","Nectar",1,518,497011,3571862
"8638","518_09","Aerial arthropods",103,518,496869,3572183
"8639","518_09","Ground arthropods",176,518,496869,3572183
"8640","518_09","Nectar",1,518,496869,3572183
"8641","518_09","Omnivorous",186,518,496869,3572183
"8642","518_09","Foliage arthropods",32,518,496869,3572183
"8643","518_09","Trunk arthropods",13,518,496869,3572183
"8644","518_09","Vertebrates",4,518,496869,3572183
"8645","518_09","Seeds",178,518,496869,3572183
"8646","519_01","Foliage arthropods",13,519,520776,3564139
"8647","519_01","Ground arthropods",61,519,520776,3564139
"8648","519_01","Nectar",18,519,520776,3564139
"8649","519_01","Omnivorous",14,519,520776,3564139
"8650","519_01","Seeds",340,519,520776,3564139
"8651","519_01","Trunk arthropods",24,519,520776,3564139
"8652","519_01","Vertebrates",4,519,520776,3564139
"8653","519_01","Fruits",29,519,520776,3564139
"8654","519_02","Foliage arthropods",8,519,520942,3564137
"8655","519_02","Fruits",10,519,520942,3564137
"8656","519_02","Ground arthropods",35,519,520942,3564137
"8657","519_02","Omnivorous",5,519,520942,3564137
"8658","519_02","Seeds",212,519,520942,3564137
"8659","519_02","Trunk arthropods",11,519,520942,3564137
"8660","519_02","Nectar",18,519,520942,3564137
"8661","519_02","Vertebrates",10,519,520942,3564137
"8662","519_03","Fruits",11,519,521013,3564042
"8663","519_03","Ground arthropods",39,519,521013,3564042
"8664","519_03","Nectar",17,519,521013,3564042
"8665","519_03","Foliage arthropods",17,519,521013,3564042
"8666","519_03","Seeds",219,519,521013,3564042
"8667","519_03","Trunk arthropods",17,519,521013,3564042
"8668","519_03","Vertebrates",1,519,521013,3564042
"8669","519_03","Omnivorous",25,519,521013,3564042
"8670","519_04","Fruits",8,519,520896,3564000
"8671","519_04","Ground arthropods",35,519,520896,3564000
"8672","519_04","Nectar",5,519,520896,3564000
"8673","519_04","Foliage arthropods",25,519,520896,3564000
"8674","519_04","Seeds",235,519,520896,3564000
"8675","519_04","Trunk arthropods",12,519,520896,3564000
"8676","519_04","Vertebrates",4,519,520896,3564000
"8677","519_04","Omnivorous",11,519,520896,3564000
"8678","519_05","Aerial arthropods",2,519,520711,3564075
"8679","519_05","Fruits",11,519,520711,3564075
"8680","519_05","Ground arthropods",27,519,520711,3564075
"8681","519_05","Nectar",7,519,520711,3564075
"8682","519_05","Foliage arthropods",17,519,520711,3564075
"8683","519_05","Seeds",198,519,520711,3564075
"8684","519_05","Trunk arthropods",12,519,520711,3564075
"8685","519_05","Vertebrates",4,519,520711,3564075
"8686","519_05","Omnivorous",20,519,520711,3564075
"8687","519_06","Fruits",17,519,520658,3564281
"8688","519_06","Ground arthropods",29,519,520658,3564281
"8689","519_06","Nectar",18,519,520658,3564281
"8690","519_06","Omnivorous",17,519,520658,3564281
"8691","519_06","Seeds",299,519,520658,3564281
"8692","519_06","Trunk arthropods",13,519,520658,3564281
"8693","519_06","Vertebrates",3,519,520658,3564281
"8694","519_06","Foliage arthropods",17,519,520658,3564281
"8695","519_07","Foliage arthropods",33,519,520629,3564563
"8696","519_07","Ground arthropods",30,519,520629,3564563
"8697","519_07","Nectar",16,519,520629,3564563
"8698","519_07","Omnivorous",25,519,520629,3564563
"8699","519_07","Fruits",8,519,520629,3564563
"8700","519_07","Trunk arthropods",18,519,520629,3564563
"8701","519_07","Vertebrates",5,519,520629,3564563
"8702","519_07","Seeds",207,519,520629,3564563
"8703","519_08","Aerial arthropods",5,519,520577,3564294
"8704","519_08","Fruits",12,519,520577,3564294
"8705","519_08","Ground arthropods",32,519,520577,3564294
"8706","519_08","Nectar",13,519,520577,3564294
"8707","519_08","Omnivorous",15,519,520577,3564294
"8708","519_08","Seeds",183,519,520577,3564294
"8709","519_08","Trunk arthropods",19,519,520577,3564294
"8710","519_08","Vertebrates",3,519,520577,3564294
"8711","519_08","Foliage arthropods",10,519,520577,3564294
"8712","519_09","Foliage arthropods",18,519,520472,3564247
"8713","519_09","Ground arthropods",20,519,520472,3564247
"8714","519_09","Nectar",6,519,520472,3564247
"8715","519_09","Omnivorous",9,519,520472,3564247
"8716","519_09","Fruits",17,519,520472,3564247
"8717","519_09","Trunk arthropods",12,519,520472,3564247
"8718","519_09","Vertebrates",4,519,520472,3564247
"8719","519_09","Seeds",214,519,520472,3564247
"8720","520_01","Aerial arthropods",1,520,508518,3567933
"8721","520_01","Foliage arthropods",14,520,508518,3567933
"8722","520_01","Nectar",37,520,508518,3567933
"8723","520_01","Omnivorous",15,520,508518,3567933
"8724","520_01","Seeds",245,520,508518,3567933
"8725","520_01","Ground arthropods",22,520,508518,3567933
"8726","520_01","Vertebrates",6,520,508518,3567933
"8727","520_01","Trunk arthropods",8,520,508518,3567933
"8728","520_02","Aerial arthropods",4,520,508573,3567982
"8729","520_02","Foliage arthropods",33,520,508573,3567982
"8730","520_02","Ground arthropods",55,520,508573,3567982
"8731","520_02","Nectar",24,520,508573,3567982
"8732","520_02","Omnivorous",21,520,508573,3567982
"8733","520_02","Seeds",346,520,508573,3567982
"8734","520_02","Trunk arthropods",11,520,508573,3567982
"8735","520_02","Vertebrates",5,520,508573,3567982
"8736","520_02","Fruits",1,520,508573,3567982
"8737","520_03","Aerial arthropods",1,520,508656,3567945
"8738","520_03","Foliage arthropods",38,520,508656,3567945
"8739","520_03","Ground arthropods",64,520,508656,3567945
"8740","520_03","Omnivorous",24,520,508656,3567945
"8741","520_03","Seeds",332,520,508656,3567945
"8742","520_03","Trunk arthropods",27,520,508656,3567945
"8743","520_03","Nectar",24,520,508656,3567945
"8744","520_03","Vertebrates",2,520,508656,3567945
"8745","520_04","Fruits",1,520,508668,3568026
"8746","520_04","Ground arthropods",66,520,508668,3568026
"8747","520_04","Nectar",23,520,508668,3568026
"8748","520_04","Foliage arthropods",30,520,508668,3568026
"8749","520_04","Seeds",333,520,508668,3568026
"8750","520_04","Trunk arthropods",30,520,508668,3568026
"8751","520_04","Vertebrates",3,520,508668,3568026
"8752","520_04","Omnivorous",28,520,508668,3568026
"8753","520_05","Fruits",3,520,508676,3568002
"8754","520_05","Ground arthropods",11,520,508676,3568002
"8755","520_05","Nectar",2,520,508676,3568002
"8756","520_05","Foliage arthropods",6,520,508676,3568002
"8757","520_05","Seeds",65,520,508676,3568002
"8758","520_05","Trunk arthropods",4,520,508676,3568002
"8759","520_05","Vertebrates",2,520,508676,3568002
"8760","520_05","Omnivorous",2,520,508676,3568002
"8761","521_01a","Aerial arthropods",7,521,483387,3571991
"8762","521_01a","Fruits",5,521,483387,3571991
"8763","521_01a","Ground arthropods",52,521,483387,3571991
"8764","521_01a","Omnivorous",2,521,483387,3571991
"8765","521_01a","Foliage arthropods",14,521,483387,3571991
"8766","521_01a","Trunk arthropods",23,521,483387,3571991
"8767","521_01a","Vertebrates",5,521,483387,3571991
"8768","521_01a","Seeds",94,521,483387,3571991
"8769","521_02","Aerial arthropods",7,521,484167,3572544
"8770","521_02","Fruits",15,521,484167,3572544
"8771","521_02","Ground arthropods",304,521,484167,3572544
"8772","521_02","Nectar",4,521,484167,3572544
"8773","521_02","Omnivorous",57,521,484167,3572544
"8774","521_02","Seeds",508,521,484167,3572544
"8775","521_02","Trunk arthropods",107,521,484167,3572544
"8776","521_02","Vertebrates",16,521,484167,3572544
"8777","521_02","Foliage arthropods",170,521,484167,3572544
"8778","521_03a","Aerial arthropods",1,521,484370,3568710
"8779","521_03a","Foliage arthropods",22,521,484370,3568710
"8780","521_03a","Ground arthropods",34,521,484370,3568710
"8781","521_03a","Nectar",3,521,484370,3568710
"8782","521_03a","Omnivorous",1,521,484370,3568710
"8783","521_03a","Fruits",3,521,484370,3568710
"8784","521_03a","Trunk arthropods",18,521,484370,3568710
"8785","521_03a","Vertebrates",2,521,484370,3568710
"8786","521_03a","Seeds",95,521,484370,3568710
"8787","521_04","Aerial arthropods",7,521,480553,3571561
"8788","521_04","Foliage arthropods",107,521,480553,3571561
"8789","521_04","Ground arthropods",246,521,480553,3571561
"8790","521_04","Nectar",5,521,480553,3571561
"8791","521_04","Omnivorous",15,521,480553,3571561
"8792","521_04","Fruits",6,521,480553,3571561
"8793","521_04","Trunk arthropods",82,521,480553,3571561
"8794","521_04","Vertebrates",10,521,480553,3571561
"8795","521_04","Seeds",371,521,480553,3571561
"8796","521_05","Aerial arthropods",10,521,481264,3571329
"8797","521_05","Fruits",12,521,481264,3571329
"8798","521_05","Ground arthropods",243,521,481264,3571329
